conversation,label,scenario
"부장: 회의 준비 잘 되셨나요?
대리: 네 준비 완료했습니다
팀장: 업무 파악 잘 하셨네요
대리: 열심히 준비했습니다
팀장: 자신감 갖고 하세요
대리: 네 최선을 다하겠습니다
부장: 퇴근 늦어지면 택시 타고 들어가세요
대리: 감사합니다
팀장: 내일 봬요",일반대화,회의 27
"대리: 연차 사용해도 될까요?
팀장: 네 좋습니다
대리: 공백 없도록 준비하겠습니다
팀장: 편하게 다녀오세요
대리: 다녀와서 열심히 하겠습니다
팀장: 퇴근 후엔 연락 안 할게요
대리: 감사합니다
팀장: 좋은 시간 보내세요
대리: 네 다녀오겠습니다",일반대화,휴가 31
"부장: 회의 준비 잘 되셨나요?
대리: 발표 연습도 했습니다
부장: 꼼꼼하게 준비하셨어요
대리: 과찬이십니다
팀장: 회의 후에 피드백 드릴게요
대리: 네 최선을 다하겠습니다
부장: 퇴근 늦어지면 택시 타고 들어가세요
대리: 감사합니다
부장: 내일 봬요",일반대화,회의 60
"부장: 실무자님, 업무 협조 부탁드립니다
대리: 네 알겠습니다
부장: 무리하지 마세요
대리: 열심히 하겠습니다
팀장: 건강이 우선입니다
대리: 네 조심하겠습니다
팀장: 궁금한 점 있으면 언제든 연락주세요
대리: 네 알겠습니다
과장: 오늘도 수고하셨어요",일반대화,업무 지시 33
"대리: 원격 업무 가능한가요?
팀장: 문제없어요
대리: 감사합니다
팀장: 효율적으로 일하시면 돼요
대리: 네 알겠습니다
부장: 퇴근 시간 되면 연락 안 할게요
대리: 감사합니다
팀장: 업무 관련 질문 있으면 언제든지
대리: 네 알겠습니다",일반대화,재택근무 21
"과장: 실무자님, 프로젝트 참여 가능하신가요?
대리: 네 알겠습니다
과장: 무리하지 마세요
대리: 최선을 다하겠습니다
과장: 건강이 우선입니다
대리: 감사합니다
과장: 궁금한 점 있으면 언제든 연락주세요
대리: 네 알겠습니다
팀장: 오늘도 수고하셨어요",일반대화,업무 지시 42
"부장: 담당자님, 프로젝트 참여 가능하신가요?
대리: 기꺼이 하겠습니다
부장: 천천히 하셔도 됩니다
대리: 감사합니다
과장: 야근 없이 해결하세요
대리: 명심하겠습니다
부장: 궁금한 점 있으면 언제든 연락주세요
대리: 네 알겠습니다
팀장: 오늘도 수고하셨어요",일반대화,업무 지시 23
"대리: 도움이 필요합니다
팀장: 네 언제든지요
대리: 방향성이 맞는지 확인하고 싶어요
과장: 이렇게 해보는 건 어떨까요?
대리: 좋은 조언 감사합니다
과장: 퇴근 전에 천천히 검토해보세요
대리: 네 그렇게 하겠습니다
팀장: 언제든 물어보세요
대리: 감사합니다",일반대화,상담 15
"부장: 식사 시간이에요
대리: 영광입니다
부장: 편하게 먹어요
대리: 감사합니다
과장: 제가 쏠게요
대리: 죄송합니다
팀장: 퇴근 후에 편하게 쉬세요
대리: 네 감사합니다
과장: 맛있게 드세요",일반대화,식사 52
"대리: 다음 주 휴가 쓰고 싶은데 괜찮을까요?
부장: 충분히 쉬세요
대리: 업무 인수인계 잘 하겠습니다
팀장: 편하게 다녀오세요
대리: 다녀와서 열심히 하겠습니다
부장: 재충전하고 오세요
대리: 감사합니다
팀장: 좋은 시간 보내세요
대리: 네 다녀오겠습니다",일반대화,휴가 20
"부장: 실무자님, 업무 협조 부탁드립니다
대리: 네 알겠습니다
부장: 무리하지 마세요
대리: 열심히 하겠습니다
팀장: 건강이 우선입니다
대리: 네 조심하겠습니다
팀장: 궁금한 점 있으면 언제든 연락주세요
대리: 네 알겠습니다
과장: 오늘도 수고하셨어요",일반대화,업무 지시 33
"부장: 오늘 회의 잘 부탁드립니다
대리: 자료 준비했습니다
팀장: 업무 파악 잘 하셨네요
대리: 감사합니다
부장: 회의 후에 피드백 드릴게요
대리: 네 최선을 다하겠습니다
팀장: 퇴근 늦어지면 택시 타고 들어가세요
대리: 감사합니다
부장: 내일 봬요",일반대화,회의 10
"대리: 휴가 신청하려고 합니다
팀장: 당연히 쓰세요
대리: 업무 인수인계 잘 하겠습니다
부장: 편하게 다녀오세요
대리: 감사합니다
팀장: 퇴근 후엔 연락 안 할게요
대리: 감사합니다
팀장: 좋은 시간 보내세요
대리: 네 다녀오겠습니다",일반대화,휴가 54
"부장: 오늘 회의 잘 부탁드립니다
대리: 발표 연습도 했습니다
부장: 수고 많으셨습니다
대리: 감사합니다
팀장: 잘 진행하실 거라 믿습니다
대리: 네 최선을 다하겠습니다
부장: 퇴근 늦어지면 택시 타고 들어가세요
대리: 감사합니다
부장: 내일 봬요",일반대화,회의 43
"과장: 최대리님, 이번 업무 맡아주시겠어요?
대리: 네 알겠습니다
부장: 마감 기한은 여유 있게 드릴게요
대리: 최선을 다하겠습니다
과장: 퇴근 시간 지키세요
대리: 명심하겠습니다
부장: 궁금한 점 있으면 언제든 연락주세요
대리: 네 알겠습니다
과장: 오늘도 수고하셨어요",일반대화,업무 지시 51
"팀장: 실력이 많이 늘었네요
대리: 더 열심히 하겠습니다
팀장: 팀에 큰 도움이 돼요
대리: 감사합니다
과장: 인사평가 좋게 쓸게요
대리: 감사합니다
부장: 계속 잘 부탁드려요
대리: 네 열심히 하겠습니다
팀장: 퇴근 시간 되면 바로 퇴근하세요",일반대화,칭찬 0
"팀장: 회의 준비 잘 되셨나요?
대리: 자료 준비했습니다
부장: 수고 많으셨습니다
대리: 과찬이십니다
팀장: 잘 진행하실 거라 믿습니다
대리: 네 최선을 다하겠습니다
부장: 퇴근 늦어지면 택시 타고 들어가세요
대리: 감사합니다
팀장: 내일 봬요",일반대화,회의 4
"과장: 이대리님, 프로젝트 참여 가능하신가요?
대리: 네 알겠습니다
과장: 천천히 하셔도 됩니다
대리: 최선을 다하겠습니다
팀장: 건강이 우선입니다
대리: 감사합니다
과장: 궁금한 점 있으면 언제든 연락주세요
대리: 네 알겠습니다
팀장: 오늘도 수고하셨어요",일반대화,업무 지시 26
"팀장: 실력이 많이 늘었네요
대리: 더 열심히 하겠습니다
과장: 회사의 자산입니다
대리: 열심히 배우겠습니다
과장: 승진 추천하겠습니다
대리: 감사합니다
팀장: 계속 잘 부탁드려요
대리: 네 열심히 하겠습니다
팀장: 퇴근 시간 되면 바로 퇴근하세요",일반대화,칭찬 46
"부장: 저녁 식사 하시죠
대리: 감사합니다
팀장: 맛있는 것 먹으러 가요
대리: 네 좋습니다
팀장: 오늘은 제가 살게요
대리: 감사합니다
과장: 퇴근 후에 편하게 쉬세요
대리: 네 감사합니다
팀장: 맛있게 드세요",일반대화,식사 28
"과장: 요즘 업무 처리 정말 훌륭해요
대리: 감사합니다
과장: 회사의 자산입니다
대리: 최선을 다하겠습니다
팀장: 승진 추천하겠습니다
대리: 감사합니다
과장: 계속 잘 부탁드려요
대리: 네 열심히 하겠습니다
부장: 퇴근 시간 되면 바로 퇴근하세요",일반대화,칭찬 21
"과장: 실무자님, 프로젝트 참여 가능하신가요?
대리: 네 알겠습니다
과장: 무리하지 마세요
대리: 최선을 다하겠습니다
과장: 건강이 우선입니다
대리: 감사합니다
과장: 궁금한 점 있으면 언제든 연락주세요
대리: 네 알겠습니다
팀장: 오늘도 수고하셨어요",일반대화,업무 지시 42
"팀장: 박대리님, 프로젝트 참여 가능하신가요?
대리: 네 알겠습니다
팀장: 천천히 하셔도 됩니다
대리: 감사합니다
과장: 퇴근 시간 지키세요
대리: 네 조심하겠습니다
과장: 궁금한 점 있으면 언제든 연락주세요
대리: 네 알겠습니다
팀장: 오늘도 수고하셨어요",일반대화,업무 지시 54
"대리: 휴가 신청하려고 합니다
팀장: 당연히 쓰세요
대리: 업무 인수인계 잘 하겠습니다
팀장: 걱정하지 마세요
대리: 죄송합니다
팀장: 퇴근 후엔 연락 안 할게요
대리: 감사합니다
부장: 좋은 시간 보내세요
대리: 네 다녀오겠습니다",일반대화,휴가 17
"부장: 담당자님, 프로젝트 참여 가능하신가요?
대리: 기꺼이 하겠습니다
과장: 마감 기한은 여유 있게 드릴게요
대리: 최선을 다하겠습니다
과장: 건강이 우선입니다
대리: 네 조심하겠습니다
과장: 궁금한 점 있으면 언제든 연락주세요
대리: 네 알겠습니다
팀장: 오늘도 수고하셨어요",일반대화,업무 지시 24
"과장: 점심 같이 드실래요?
대리: 영광입니다
부장: 맛있는 것 먹으러 가요
대리: 감사합니다
팀장: 오늘은 제가 살게요
대리: 잘 먹겠습니다
부장: 퇴근 후에 편하게 쉬세요
대리: 네 감사합니다
과장: 맛있게 드세요",일반대화,식사 36
"대리: 휴가 신청하려고 합니다
부장: 당연히 쓰세요
대리: 업무 인수인계 잘 하겠습니다
팀장: 걱정하지 마세요
대리: 감사합니다
팀장: 재충전하고 오세요
대리: 감사합니다
팀장: 좋은 시간 보내세요
대리: 네 다녀오겠습니다",일반대화,휴가 24
"부장: 회의 준비 잘 되셨나요?
대리: 발표 연습도 했습니다
팀장: 업무 파악 잘 하셨네요
대리: 열심히 준비했습니다
부장: 잘 진행하실 거라 믿습니다
대리: 네 최선을 다하겠습니다
부장: 퇴근 늦어지면 택시 타고 들어가세요
대리: 감사합니다
팀장: 내일 봬요",일반대화,회의 31
"팀장: 보고서 잘 봤습니다
대리: 열심히 했습니다
과장: 이 부분만 수정하면 완벽할 것 같아요
대리: 반영하겠습니다
팀장: 퇴근 시간 꼭 지키세요
대리: 감사합니다
팀장: 다음 업무도 잘 부탁드려요
대리: 열심히 하겠습니다
과장: 오늘 수고하셨어요",일반대화,피드백 15
"부장: 점심 같이 드실래요?
대리: 영광입니다
과장: 맛있는 것 먹으러 가요
대리: 감사합니다
부장: 제가 쏠게요
대리: 잘 먹겠습니다
부장: 퇴근 후에 편하게 쉬세요
대리: 네 감사합니다
부장: 맛있게 드세요",일반대화,식사 14
"과장: 프레젠테이션 좋았어요
대리: 열심히 했습니다
팀장: 이 부분만 수정하면 완벽할 것 같아요
대리: 반영하겠습니다
팀장: 퇴근 시간 꼭 지키세요
대리: 감사합니다
부장: 다음 업무도 잘 부탁드려요
대리: 열심히 하겠습니다
팀장: 오늘 수고하셨어요",일반대화,피드백 21
"팀장: 식사 시간이에요
대리: 영광입니다
팀장: 편하게 먹어요
대리: 기대됩니다
과장: 오늘은 제가 살게요
대리: 잘 먹겠습니다
부장: 퇴근 후에 편하게 쉬세요
대리: 네 감사합니다
팀장: 맛있게 드세요",일반대화,식사 59
"대리: 휴가 신청하려고 합니다
부장: 충분히 쉬세요
대리: 공백 없도록 준비하겠습니다
부장: 편하게 다녀오세요
대리: 다녀와서 열심히 하겠습니다
부장: 재충전하고 오세요
대리: 감사합니다
부장: 좋은 시간 보내세요
대리: 네 다녀오겠습니다",일반대화,휴가 57
"팀장: 실력이 많이 늘었네요
대리: 더 열심히 하겠습니다
팀장: 팀에 큰 도움이 돼요
대리: 감사합니다
과장: 인사평가 좋게 쓸게요
대리: 감사합니다
부장: 계속 잘 부탁드려요
대리: 네 열심히 하겠습니다
팀장: 퇴근 시간 되면 바로 퇴근하세요",일반대화,칭찬 0
"대리: 업무 관련 조언 구하고 싶습니다
팀장: 편하게 말씀하세요
대리: 더 나은 방법이 있을까요?
과장: 이렇게 해보는 건 어떨까요?
대리: 좋은 조언 감사합니다
팀장: 퇴근 전에 천천히 검토해보세요
대리: 네 그렇게 하겠습니다
부장: 언제든 물어보세요
대리: 감사합니다",일반대화,상담 10
"팀장: 김대리님, 업무 협조 부탁드립니다
대리: 당연히 하겠습니다
과장: 마감 기한은 여유 있게 드릴게요
대리: 최선을 다하겠습니다
과장: 퇴근 시간 지키세요
대리: 명심하겠습니다
팀장: 궁금한 점 있으면 언제든 연락주세요
대리: 네 알겠습니다
과장: 오늘도 수고하셨어요",일반대화,업무 지시 59
"부장: 업무 처리 깔끔하네요
대리: 다행입니다
부장: 추가로 이것만 더하면 됩니다
대리: 알겠습니다
팀장: 무리하지 않는 선에서 하세요
대리: 감사합니다
과장: 다음 업무도 잘 부탁드려요
대리: 열심히 하겠습니다
과장: 오늘 수고하셨어요",일반대화,피드백 39
"과장: 요즘 업무 처리 정말 훌륭해요
대리: 더 열심히 하겠습니다
팀장: 팀에 큰 도움이 돼요
대리: 최선을 다하겠습니다
과장: 인사평가 좋게 쓸게요
대리: 감사합니다
과장: 계속 잘 부탁드려요
대리: 네 열심히 하겠습니다
부장: 퇴근 시간 되면 바로 퇴근하세요",일반대화,칭찬 1
"대리: 원격 업무 가능한가요?
팀장: 문제없어요
대리: 업무 차질 없게 하겠습니다
부장: 효율적으로 일하시면 돼요
대리: 열심히 하겠습니다
부장: 퇴근 시간 되면 연락 안 할게요
대리: 감사합니다
부장: 업무 관련 질문 있으면 언제든지
대리: 네 알겠습니다",일반대화,재택근무 22
"부장: 담당자님, 이번 업무 맡아주시겠어요?
대리: 네 알겠습니다
팀장: 천천히 하셔도 됩니다
대리: 최선을 다하겠습니다
과장: 건강이 우선입니다
대리: 네 조심하겠습니다
부장: 궁금한 점 있으면 언제든 연락주세요
대리: 네 알겠습니다
부장: 오늘도 수고하셨어요",일반대화,업무 지시 43
"팀장: 프레젠테이션 좋았어요
대리: 감사합니다
과장: 이 부분만 수정하면 완벽할 것 같아요
대리: 네 수정하겠습니다
과장: 무리하지 않는 선에서 하세요
대리: 감사합니다
과장: 다음 업무도 잘 부탁드려요
대리: 열심히 하겠습니다
부장: 오늘 수고하셨어요",일반대화,피드백 66
